user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R05388,0,8,0.0,0,1,1,3,384.03,16.0,24,11.5,4,2,3,3.0,24.54,14.17,1.07,0.29,0.67,0.21,0.17,0,4.129,6.0,6.0,81.83,2.5,0.17,5.33,353,1.0,24,1,4.1,0,1
R05389,0,11,0.0,0,1,3,6,368.96,18.45,20,18.94,3,2,3,2.67,27.9,15.03,1.14,0.3,0.35,0.35,0.1,0,4.505,4.0,4.0,22.5,2.0,0.0,3.83,96,-0.33,19,0,4.4,0,0
R05390,0,33,0.0,0,0,4,4,469.42,21.34,22,0.0,1,1,5,2.33,32.82,16.52,1.25,0.18,0.36,0.27,0.14,0,4.177,7.0,7.0,60.0,3.29,0.0,5.29,86,-0.8,22,0,4.4,1,2
R05391,0,22,0.0,0,1,3,7,428.12,18.61,23,43.485,2,2,4,2.67,32.22,14.84,1.16,0.43,0.3,0.3,0.04,0,4.287,7.0,7.0,54.57,2.43,0.29,4.89,159,-0.33,22,0,4.8,3,0
R05392,0,23,0.0,0,1,2,4,488.63,27.15,18,46.295,2,2,5,3.0,26.39,18.84,1.33,0.56,0.17,0.22,0.44,0,4.317,4.0,4.0,132.5,2.0,0.0,5.58,285,0.0,18,0,4.1,0,2
R05393,0,12,0.0,0,3,4,6,433.83,18.86,23,98.3,3,5,4,4.0,37.17,15.71,1.13,0.22,0.22,0.17,0.09,0,4.317,7.0,7.0,214.0,2.57,0.14,6.31,213,1.0,23,1,5.0,1,0
R05394,0,21,0.0,0,2,2,3,354.4,19.69,18,44.786,2,4,3,3.0,32.83,16.03,1.14,0.33,0.22,0.39,0.06,0,4.411,1.0,1.0,49.0,2.0,0.0,4.6,129,2.0,18,1,5.0,0,0
R05395,0,3,0.0,1,2,4,8,403.04,20.15,20,22.73,5,4,4,4.33,34.7,16.25,1.15,0.4,0.3,0.35,0.3,0,4.245,5.0,5.0,91.8,3.0,0.4,5.62,521,0.0,20,1,5.0,0,1
R05396,0,14,0.0,0,3,4,4,416.34,23.13,18,66.782,3,5,4,4.0,27.33,16.75,1.25,0.56,0.44,0.28,0.33,0,4.25,5.0,5.0,37.2,2.4,0.4,4.5,406,1.0,17,1,4.8,2,1
R05397,0,6,0.0,1,3,4,6,354.1,16.1,22,32.730000000000004,4,5,3,4.0,28.09,14.33,1.06,0.36,0.36,0.27,0.14,0,4.155,4.0,4.0,58.25,3.25,0.0,5.25,304,1.0,21,0,5.0,1,1
R05398,0,5,0.0,1,1,2,4,521.01,19.3,27,11.946,4,2,5,3.67,30.0,15.44,1.17,0.33,0.59,0.3,0.22,0,3.985,6.0,6.0,46.17,2.67,0.0,4.82,324,0.0,26,0,4.3,0,1
R05399,0,11,0.0,0,1,2,3,122.35,15.29,8,14.39,3,2,1,2.0,26.5,13.84,1.09,0.25,0.38,0.12,0.0,0,4.525,4.0,4.0,55.25,2.75,0.5,5.03,317,0.0,8,0,5.0,0,1
R05400,0,6,0.0,1,2,6,8,459.02,14.81,31,62.39599999999999,4,4,4,4.0,30.94,12.57,1.09,0.26,0.16,0.35,0.1,0,4.187,5.0,5.0,50.2,3.2,0.0,5.09,410,-0.4,31,0,4.3,0,0
R05401,0,23,0.0,0,1,3,4,401.57,18.25,22,27.554,2,2,4,2.67,33.23,15.41,1.12,0.68,0.23,0.14,0.18,0,4.264,6.0,6.0,54.0,3.17,0.17,5.15,331,-0.33,22,0,4.7,3,2
R05402,0,6,0.0,1,1,2,4,204.28,15.71,13,12.62,4,2,1,2.33,31.23,13.59,1.15,0.23,0.38,0.46,0.31,0,4.531,6.0,6.0,144.17,3.83,0.33,6.32,281,0.0,13,1,4.7,0,0
R05404,0,54,0.0,0,0,4,8,574.58,20.52,28,0.0,1,1,5,2.33,31.71,15.76,1.18,0.29,0.25,0.21,0.21,0,4.121,3.0,3.0,291.0,2.33,0.33,6.52,123,-0.8,28,1,4.2,0,2
R05405,1,24,0.0,0,1,4,6,542.29,24.65,22,23.911999999999995,2,2,5,3.0,28.32,17.67,1.24,0.55,0.5,0.36,0.32,0,4.414,3.0,3.0,54.33,2.0,0.67,4.7,424,-0.5,21,0,4.3,2,1
R05406,0,32,0.0,0,0,3,4,423.48,21.17,20,0.0,1,1,4,2.0,28.45,15.87,1.27,0.3,0.6,0.35,0.2,0,4.06,2.0,2.0,90.5,4.0,0.0,5.89,502,-0.75,20,0,4.8,0,1
R05407,0,39,0.0,0,0,2,3,327.97,19.29,17,0.0,1,1,2,1.33,35.18,16.73,1.08,0.24,0.24,0.35,0.18,0,4.271,3.0,3.0,194.0,1.33,0.0,5.56,490,-0.67,17,0,4.4,0,0
R05408,0,27,0.0,0,1,2,5,364.81,17.37,21,29.081000000000003,2,2,3,2.33,29.43,14.62,1.14,0.1,0.57,0.19,0.19,0,4.148,4.0,4.0,45.75,2.25,0.0,4.64,342,0.0,21,0,4.2,0,1
R05409,0,4,0.0,1,2,5,7,541.8,21.67,25,28.732,4,4,5,4.33,29.68,15.94,1.2,0.36,0.28,0.16,0.24,0,4.392,6.0,6.0,27.17,2.83,0.0,4.36,129,-0.25,25,0,5.0,0,0
R05410,0,5,0.0,1,1,3,5,358.26,18.86,19,25.552000000000003,4,2,3,3.0,29.79,13.92,1.19,0.37,0.05,0.26,0.11,0,4.142,8.0,8.0,48.62,2.38,0.38,4.76,248,-0.33,19,0,4.8,1,0
R05411,0,35,0.0,0,0,3,4,311.32,19.46,16,0.0,1,1,2,1.33,34.5,15.4,1.15,0.5,0.56,0.25,0.19,0,4.231,6.0,6.0,45.5,3.5,0.33,5.08,580,-0.75,16,0,3.7,3,1
R05412,0,13,0.0,0,2,4,6,363.35,15.8,23,54.19,3,4,3,3.33,25.7,13.86,1.07,0.43,0.3,0.26,0.17,0,4.278,6.0,6.0,158.5,2.17,0.83,5.84,342,0.0,22,0,4.6,2,2
R05413,0,23,0.0,0,1,3,5,415.48,16.62,25,22.6,2,2,4,2.67,35.36,13.85,1.12,0.68,0.24,0.24,0.12,0,4.216,4.0,4.0,32.0,2.75,0.5,4.49,376,-0.33,25,0,3.7,2,0
R05414,0,22,999.0,0,1,5,6,278.82,13.94,20,17.69,2,2,1,1.67,31.25,12.92,1.05,0.2,0.2,0.45,0.1,0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,97,-0.6,19,0,4.5,0,0
R05415,0,25,0.0,0,2,3,4,372.87,18.64,20,42.428000000000004,2,4,3,3.0,29.7,15.6,1.12,0.35,0.1,0.15,0.2,0,4.16,2.0,2.0,32.0,3.5,0.0,4.73,116,0.5,20,0,4.0,0,0
R05416,0,23,0.0,0,1,4,5,358.63,15.59,23,11.31,2,2,3,2.33,31.43,13.44,1.09,0.3,0.26,0.22,0.13,0,3.935,3.0,3.0,195.67,3.67,0.0,6.58,73,-0.5,22,1,4.2,0,0
R05417,0,2,0.0,1,1,5,7,362.09,17.24,21,5.21,5,2,3,3.33,29.9,14.79,1.1,0.29,0.38,0.29,0.14,0,4.114,10.0,10.0,24.7,2.6,0.2,4.18,469,-0.6,21,0,4.1,0,1
R05418,0,6,0.0,1,3,5,7,478.3,17.71,27,41.15,4,5,5,4.67,33.81,15.6,1.07,0.37,0.41,0.26,0.15,0,4.185,10.0,10.0,56.4,2.6,0.3,4.99,66,0.33,24,1,4.5,1,1
R05419,0,11,0.0,0,2,4,5,398.09,17.31,23,37.224000000000004,3,4,4,3.67,36.17,13.84,1.14,0.26,0.26,0.3,0.22,0,4.087,9.0,9.0,131.78,3.56,0.0,6.15,217,0.0,22,0,4.6,0,0
R05420,0,3,0.0,1,4,5,6,622.04,23.04,27,136.399,5,5,5,5.0,35.74,17.14,1.19,0.33,0.44,0.37,0.41,0,4.185,6.0,6.0,97.33,3.0,0.17,5.68,135,1.5,25,0,4.5,0,0
R05421,1,17,0.0,0,1,3,3,286.99,19.13,15,9.12,2,2,1,1.67,29.53,15.94,1.14,0.2,0.2,0.27,0.27,0,4.167,5.0,5.0,179.6,2.2,0.2,5.98,334,-0.33,15,0,4.0,0,1
R05422,0,12,0.0,0,2,5,7,341.61,20.09,17,31.1,3,4,2,3.0,28.41,16.94,1.12,0.24,0.29,0.29,0.18,0,4.135,6.0,6.0,66.83,3.33,0.0,5.41,444,-0.25,17,0,4.1,0,2
R05423,0,24,0.0,0,2,4,4,321.02,17.83,18,39.33,2,4,2,2.67,35.28,15.46,1.12,0.17,0.72,0.22,0.17,0,4.111,5.0,5.0,529.4,2.0,0.0,6.97,533,0.0,18,0,4.6,0,1
R05425,0,9,0.0,0,2,3,5,541.42,25.78,21,24.259999999999998,4,4,5,4.33,34.19,19.49,1.2,0.38,0.43,0.29,0.19,0,4.148,6.0,6.0,58.83,1.83,0.5,4.69,530,0.5,19,0,3.9,2,1
R05426,0,3,0.0,1,1,5,7,344.77,17.24,20,19.12,5,2,2,3.0,29.3,14.76,1.11,0.3,0.25,0.4,0.25,0,4.16,14.0,14.0,43.57,2.71,0.14,4.78,447,-0.6,20,1,3.9,1,2
R05427,0,2,0.0,1,2,3,6,547.14,21.04,26,87.023,5,4,5,4.67,27.54,17.01,1.17,0.19,0.5,0.12,0.19,0,4.196,3.0,3.0,22.33,2.67,0.67,4.1,723,0.5,24,0,5.0,0,1
R05428,0,18,0.0,0,1,2,5,463.86,24.41,19,16.060000000000002,2,2,5,3.0,35.11,17.93,1.24,0.42,0.11,0.26,0.47,0,4.184,4.0,4.0,100.5,2.75,0.25,5.63,485,0.0,18,0,3.6,0,0
R05429,0,5,0.0,1,1,5,8,491.09,18.89,26,15.732,4,2,5,3.67,26.12,14.11,1.19,0.42,0.42,0.19,0.23,0,4.088,5.0,5.0,26.0,2.4,0.2,4.15,104,-0.6,26,0,4.0,0,1
R05430,0,39,0.0,0,0,2,3,288.18,16.01,18,0.0,1,1,1,1.0,32.39,14.37,1.09,0.28,0.72,0.39,0.17,0,4.0,6.0,6.0,227.17,2.67,0.0,6.41,695,-0.67,18,0,4.3,1,1
R05431,0,15,0.0,0,1,1,3,340.23,16.2,21,26.92,3,2,2,2.33,32.38,14.0,1.1,0.33,0.19,0.43,0.1,0,4.338,6.0,6.0,75.83,3.83,0.0,5.67,200,1.0,18,1,5.0,0,2
R05432,0,0,0.0,1,2,2,8,375.53,15.02,25,35.718,5,4,3,4.0,38.68,13.94,1.05,0.32,0.24,0.36,0.12,0,4.056,5.0,5.0,50.8,2.6,0.0,4.89,695,2.0,23,1,4.6,1,2
R05433,0,9,0.0,0,2,4,5,254.12,14.95,17,27.86,4,4,1,3.0,32.0,13.13,1.05,0.59,0.41,0.18,0.0,0,4.047,4.0,4.0,58.25,2.25,0.0,4.88,71,0.0,17,0,4.4,0,1
R05434,0,21,0.0,0,1,1,4,335.17,19.72,17,17.76,2,2,2,2.0,35.59,16.32,1.14,0.24,0.47,0.41,0.12,0,4.147,6.0,6.0,65.5,3.17,0.17,5.34,683,1.0,17,0,4.3,1,1
R05435,0,4,0.0,1,2,3,4,416.35,24.49,17,29.09,4,4,4,4.0,29.65,16.91,1.28,0.35,0.41,0.41,0.24,0,4.076,6.0,6.0,152.17,2.83,0.0,6.07,476,0.5,17,0,4.8,1,1
R05436,1,53,0.0,0,0,1,4,477.67,19.11,25,0.0,1,1,5,2.33,30.92,14.62,1.22,0.16,0.52,0.2,0.24,0,3.988,5.0,5.0,106.0,3.0,0.2,5.77,374,-0.5,25,0,4.3,0,1
R05438,0,20,0.0,0,1,1,1,257.56,17.17,15,10.42,2,2,1,1.67,28.6,14.08,1.15,0.33,0.4,0.2,0.2,0,4.093,3.0,3.0,59.33,2.67,0.0,5.07,622,1.0,14,0,4.5,0,2
R05439,0,25,0.0,0,1,2,4,406.36,21.39,19,7.64,2,2,4,2.67,35.37,16.07,1.18,0.42,0.42,0.37,0.26,0,4.105,4.0,4.0,72.0,2.75,0.25,5.29,531,0.0,18,0,4.6,0,2
R05441,0,61,0.0,0,0,0,2,337.98,33.8,10,0.0,1,1,2,1.33,27.6,20.73,1.27,0.1,0.2,0.2,0.1,0,3.92,5.0,5.0,204.2,3.8,0.4,6.66,474,0.0,10,1,4.3,0,2
R05442,0,15,0.0,0,1,4,5,355.04,16.91,21,18.77,3,2,3,2.67,28.1,15.08,1.05,0.52,0.19,0.38,0.1,0,4.367,2.0,2.0,50.5,3.5,0.0,5.18,490,-0.5,21,0,4.4,2,0
R05443,1,0,0.0,1,2,3,4,344.49,21.53,16,23.939999999999998,5,4,2,3.67,37.69,16.26,1.27,0.38,0.25,0.12,0.44,0,3.906,6.0,6.0,30.0,3.33,0.0,4.61,145,0.5,15,0,4.8,0,2
R05444,0,8,0.0,0,1,5,8,454.25,17.47,26,24.86,4,2,4,3.33,26.12,14.25,1.17,0.15,0.19,0.38,0.31,0,4.258,5.0,5.0,16.0,2.2,0.2,3.59,486,-0.6,26,0,4.5,1,0
R05445,0,33,0.0,0,0,2,2,264.96,18.93,14,0.0,1,1,1,1.0,28.86,15.26,1.18,0.21,0.29,0.29,0.29,0,4.2,4.0,4.0,36.5,3.25,0.0,4.78,181,-0.67,14,1,4.7,0,2
R05446,0,4,0.0,2,5,6,8,542.99,20.88,26,67.56,4,5,5,4.67,38.88,15.8,1.17,0.62,0.23,0.15,0.27,0,4.319,6.0,6.0,322.0,2.33,0.33,6.62,278,2.0,24,1,4.0,3,2
R05447,0,1,0.0,2,4,4,7,521.52,23.71,22,71.128,5,5,5,5.0,31.73,18.09,1.24,0.36,0.18,0.32,0.27,0,4.386,4.0,4.0,226.75,2.75,0.0,6.44,458,4.0,22,0,4.0,0,0
R05448,0,13,0.0,0,1,2,4,621.88,24.88,25,150.49,3,2,5,3.33,32.4,17.02,1.25,0.32,0.4,0.24,0.4,0,4.136,4.0,4.0,24.0,2.75,0.0,4.2,619,0.0,25,0,4.2,0,1
R05449,0,25,0.0,0,1,5,5,403.77,18.35,22,14.333,2,2,4,2.67,34.45,15.02,1.14,0.73,0.55,0.23,0.23,0,4.182,7.0,7.0,42.0,3.57,0.57,5.02,157,-0.6,22,1,4.2,3,1
R05450,0,2,0.0,1,3,4,8,366.06,14.08,26,57.44,5,5,3,4.33,33.04,13.26,1.03,0.23,0.38,0.35,0.12,0,4.185,9.0,9.0,70.33,3.22,0.0,5.43,190,1.0,26,0,4.5,1,1
R05451,1,25,0.0,0,1,2,4,463.88,22.09,21,12.93,2,2,5,3.0,36.1,17.51,1.17,0.14,0.29,0.29,0.19,0,4.371,7.0,7.0,59.29,4.0,0.29,5.47,507,0.0,21,1,4.3,0,0
R05452,0,5,0.0,1,5,7,8,566.82,24.64,23,60.409,4,5,5,4.67,34.04,18.07,1.22,0.22,0.48,0.17,0.22,0,4.217,5.0,5.0,58.6,1.6,0.4,4.55,487,1.0,21,1,3.7,1,1
R05453,1,6,0.0,1,1,3,5,235.9,16.85,14,13.79,4,2,1,2.33,29.86,14.79,1.07,0.36,0.29,0.14,0.21,0,4.107,7.0,7.0,71.43,3.43,0.29,5.51,676,-0.33,14,1,5.0,1,0
R05454,0,50,0.0,0,0,1,2,268.72,20.67,13,0.0,1,1,1,1.0,37.08,16.62,1.15,0.31,0.31,0.31,0.23,0,3.938,4.0,4.0,14.25,3.5,0.25,3.93,155,-0.5,13,0,4.2,0,1
R05456,0,20,0.0,0,2,4,5,393.89,20.73,19,32.62,2,4,3,3.0,28.89,16.72,1.16,0.21,0.16,0.26,0.21,0,4.174,4.0,4.0,178.25,2.75,0.0,6.2,297,0.0,19,0,4.6,1,2
R05457,0,57,0.0,0,0,1,2,540.04,20.0,27,0.0,1,1,5,2.33,35.67,16.63,1.12,0.37,0.19,0.41,0.22,0,4.341,3.0,3.0,24.67,2.0,0.33,3.92,456,-0.5,26,1,5.0,0,0
R05458,0,1,0.0,1,2,3,6,392.7,19.63,20,75.97800000000001,5,4,3,4.0,29.5,15.78,1.12,0.5,0.2,0.25,0.15,0,4.29,5.0,5.0,136.2,2.8,0.2,5.95,198,0.5,19,0,4.3,2,0
R05459,0,13,0.0,0,2,4,8,307.52,15.38,20,26.47,3,4,2,3.0,33.05,14.06,1.07,0.1,0.3,0.2,0.2,0,4.12,4.0,4.0,58.5,2.0,0.0,4.77,460,0.0,20,0,5.0,0,2
R05460,0,18,0.0,0,1,4,5,399.74,21.04,19,11.95,2,2,4,2.67,35.26,16.4,1.16,0.37,0.21,0.26,0.26,0,4.137,6.0,6.0,24.0,3.5,0.17,4.44,96,-0.5,19,0,4.2,3,0
R05461,0,22,0.0,0,1,2,4,433.39,22.81,19,15.61,2,2,4,2.67,27.84,18.22,1.17,0.26,0.32,0.32,0.37,0,4.274,5.0,5.0,19.6,2.2,0.0,3.79,314,0.0,19,0,5.0,0,0
R05462,1,16,0.0,0,2,3,3,188.69,18.87,10,26.08,3,4,1,2.67,33.4,16.62,1.09,0.2,0.3,0.0,0.1,0,3.93,5.0,5.0,538.6,2.2,0.0,7.08,158,0.5,10,1,4.1,0,0
R05463,0,2,0.0,1,1,5,6,415.89,14.85,28,17.15,5,2,4,3.67,32.25,13.53,1.05,0.39,0.25,0.25,0.04,0,4.271,4.0,4.0,83.25,4.0,1.0,5.81,106,-0.6,27,0,5.0,3,2
R05464,0,18,0.0,0,2,3,8,416.46,18.11,23,28.240000000000002,2,4,4,3.33,34.26,15.96,1.1,0.26,0.22,0.22,0.22,0,4.191,5.0,5.0,83.2,3.8,0.0,5.76,148,0.5,23,1,3.4,1,2
R05466,0,14,0.0,0,2,4,5,306.79,15.34,20,31.98,3,4,2,3.0,35.4,13.16,1.08,0.2,0.1,0.3,0.1,0,4.305,7.0,7.0,38.43,2.86,0.0,4.71,582,0.0,19,0,4.6,0,0
R05467,0,51,0.0,0,0,2,5,415.97,18.91,22,0.0,1,1,4,2.0,30.95,14.33,1.21,0.32,0.27,0.32,0.36,0,4.214,7.0,7.0,27.86,2.0,0.0,4.04,205,-0.67,21,0,4.2,0,0
R05468,0,26,0.0,0,1,2,4,240.41,17.17,14,13.49,2,2,1,1.67,27.64,14.66,1.11,0.21,0.36,0.29,0.07,0,3.957,4.0,4.0,36.0,2.0,0.0,4.29,196,0.0,14,0,4.1,0,1
R05469,0,19,0.0,0,3,5,6,396.16,22.01,18,76.553,2,5,3,3.33,32.17,16.32,1.26,0.56,0.61,0.28,0.44,0,4.106,6.0,6.0,216.17,2.83,0.83,6.42,294,0.33,18,1,3.2,2,1
R05470,1,15,0.0,0,1,1,4,530.21,21.21,25,20.076,3,2,5,3.33,29.44,16.88,1.15,0.48,0.32,0.32,0.12,0,3.98,1.0,1.0,36.0,1.0,0.0,3.61,278,1.0,24,0,5.0,3,0
R05471,0,0,0.0,2,4,6,8,371.11,18.56,20,61.012,5,5,3,4.33,36.7,15.44,1.11,0.5,0.15,0.25,0.2,0,4.095,5.0,5.0,196.2,3.4,0.6,6.5,265,0.67,18,0,4.2,2,2
R05472,0,71,0.0,0,0,0,1,222.62,20.24,11,0.0,1,1,1,1.0,38.18,14.74,1.15,0.36,0.18,0.18,0.09,0,4.027,10.0,10.0,144.0,2.8,0.2,6.0,369,0.0,11,0,3.8,2,0
R05473,0,19,0.0,0,1,2,5,406.74,18.49,22,17.549999999999997,2,2,4,2.67,27.91,15.12,1.16,0.14,0.36,0.18,0.27,0,4.232,7.0,7.0,173.71,3.29,0.0,6.35,726,0.0,20,0,4.4,0,1
R05474,0,7,0.0,0,3,7,10,377.92,15.12,25,46.56,4,5,3,4.0,31.84,14.15,1.05,0.2,0.2,0.24,0.08,0,4.068,2.0,2.0,136.5,1.5,0.0,5.33,638,-0.2,23,1,4.4,0,2
R05475,0,11,0.0,0,2,4,6,258.5,17.23,15,33.126,3,4,1,2.67,31.8,13.93,1.15,0.07,0.33,0.33,0.13,0,4.133,4.0,4.0,15.75,3.0,0.25,3.88,317,0.0,15,0,5.0,0,0
R05476,1,3,0.0,1,3,4,5,325.06,16.25,20,36.824,5,5,2,4.0,30.95,13.64,1.14,0.65,0.35,0.15,0.15,0,4.48,6.0,6.0,177.0,3.5,0.17,6.43,441,1.0,20,1,4.5,3,2
R05477,0,13,0.0,0,1,2,3,350.0,20.59,17,17.3,3,2,3,2.67,37.53,16.9,1.17,0.18,0.29,0.35,0.18,0,4.4,3.0,3.0,262.0,3.67,0.33,6.87,272,0.0,17,1,4.6,0,1
R05478,0,7,0.0,0,2,4,6,502.38,21.84,23,69.18,4,4,5,4.33,34.3,17.61,1.16,0.22,0.22,0.26,0.13,0,4.239,8.0,8.0,38.5,2.25,0.0,4.47,531,0.0,21,0,4.0,0,2
R05479,0,1,0.0,1,4,5,6,412.92,17.95,23,55.122,5,5,4,4.67,27.96,15.24,1.13,0.09,0.52,0.3,0.17,0,4.213,8.0,8.0,187.38,3.12,0.12,6.37,469,1.5,22,0,4.4,0,1
R05480,0,1,0.0,1,1,1,2,240.16,16.01,15,17.93,5,2,1,2.67,30.8,13.59,1.09,0.2,0.33,0.33,0.2,0,4.06,3.0,3.0,10.33,3.0,0.0,3.47,674,1.0,14,1,5.0,0,2
R05481,0,5,0.0,1,2,3,4,279.53,17.47,16,18.79,4,4,1,3.0,34.62,13.78,1.17,0.12,0.44,0.31,0.19,0,4.344,7.0,7.0,22.0,2.86,0.14,4.16,630,0.5,16,0,4.9,1,1
R05482,0,3,0.0,1,2,5,6,381.91,17.36,22,27.416,5,4,3,4.0,34.64,14.02,1.15,0.32,0.41,0.23,0.14,0,3.959,4.0,4.0,38.0,2.5,0.25,4.56,470,-0.25,22,0,3.9,1,1
R05483,0,12,0.0,0,4,6,8,565.2,20.93,27,91.411,3,5,5,4.33,34.59,15.63,1.22,0.19,0.15,0.33,0.37,0,4.311,3.0,3.0,43.0,3.0,0.0,4.87,691,0.67,27,0,3.9,0,2
R05484,1,8,0.0,0,1,1,3,389.1,21.62,18,15.704,4,2,3,3.0,34.06,14.66,1.32,0.39,0.67,0.39,0.44,0,3.889,7.0,7.0,73.14,3.43,0.14,5.53,411,1.0,17,1,4.2,1,1
R05485,0,11,0.0,0,3,5,9,353.39,15.36,23,46.982,3,5,3,3.67,30.0,13.81,1.07,0.35,0.52,0.22,0.0,0,4.391,8.0,8.0,46.62,2.75,0.12,4.86,152,0.33,23,0,4.0,0,1
R05486,0,20,0.0,0,1,2,4,269.83,17.99,15,15.07,2,2,1,1.67,32.93,14.01,1.16,0.6,0.4,0.33,0.13,0,4.033,5.0,5.0,60.4,2.8,0.6,5.14,248,0.0,15,1,4.9,2,0
R05487,1,6,0.0,1,2,4,4,352.15,17.61,20,37.225,4,4,3,3.67,35.8,15.95,1.08,0.2,0.3,0.25,0.15,0,4.095,6.0,6.0,87.33,3.5,0.17,5.73,643,0.0,20,0,4.3,0,2
R05488,0,5,0.0,1,1,3,3,215.49,16.58,13,21.27,4,2,1,2.33,31.23,14.93,1.08,0.08,0.46,0.38,0.23,0,4.131,6.0,6.0,68.67,2.17,0.0,5.01,78,-0.33,13,1,4.2,0,2
R05489,0,14,0.0,0,4,5,6,326.57,17.19,19,52.21,3,5,2,3.33,29.42,14.64,1.06,0.32,0.32,0.37,0.11,0,4.053,6.0,6.0,77.67,3.33,0.0,5.56,666,1.5,17,0,4.1,0,0
R05490,0,15,0.0,0,1,1,2,272.03,18.14,15,71.838,3,2,1,2.0,31.27,14.47,1.14,0.4,0.53,0.13,0.07,0,4.093,9.0,9.0,63.11,2.78,0.11,5.17,267,1.0,15,1,4.9,0,1
R05491,0,8,0.0,0,2,6,11,585.94,16.74,35,21.52,4,4,5,4.33,32.71,14.5,1.1,0.26,0.11,0.49,0.2,0,4.466,12.0,12.0,89.17,2.83,0.17,5.53,483,-0.4,32,0,4.4,0,2
R05492,0,22,0.0,0,2,3,3,351.88,21.99,16,32.16,2,4,3,3.0,33.44,16.9,1.2,0.25,0.56,0.44,0.19,0,4.444,7.0,7.0,44.43,2.0,0.0,4.5,457,0.5,16,0,4.3,0,1
R05493,0,0,0.0,2,5,6,6,335.24,18.62,18,85.3,5,5,2,4.0,29.5,15.91,1.1,0.33,0.17,0.56,0.17,0,4.189,3.0,3.0,610.33,1.67,0.0,6.93,416,2.0,18,0,4.3,0,0
R05494,0,1,0.0,1,2,4,6,461.91,20.08,23,51.216,5,4,5,4.67,29.17,15.81,1.19,0.35,0.52,0.22,0.3,0,4.291,6.0,6.0,57.33,3.0,0.17,5.15,571,0.0,22,0,5.0,0,1
R05495,0,4,0.0,1,2,5,5,444.04,20.18,22,26.810000000000002,4,4,4,4.0,33.18,15.38,1.16,0.55,0.14,0.09,0.27,0,4.164,7.0,7.0,38.71,1.71,0.14,4.21,488,-0.25,20,1,4.7,0,2
R05496,0,19,0.0,0,2,8,14,706.19,24.35,29,68.099,2,4,5,3.67,30.0,17.5,1.23,0.34,0.59,0.28,0.28,0,4.103,6.0,6.0,37.67,2.17,0.0,4.42,537,-0.57,27,0,3.9,0,1
R05498,0,10,0.0,0,1,3,7,256.8,14.27,18,12.52,3,2,1,2.0,34.94,12.8,1.03,0.56,0.22,0.56,0.11,0,4.333,5.0,5.0,26.6,1.4,0.2,3.64,399,-0.33,18,0,4.8,2,0
R05499,0,51,0.0,0,0,2,4,341.51,15.52,22,0.0,1,1,2,1.33,36.73,14.07,1.06,0.36,0.27,0.09,0.14,0,4.123,1.0,1.0,25.0,5.0,1.0,4.84,437,-0.67,22,0,4.6,1,0
R05500,0,53,0.0,0,0,2,5,424.17,21.21,20,0.0,1,1,4,2.0,30.2,16.62,1.19,0.35,0.55,0.25,0.35,0,4.33,9.0,9.0,33.11,3.89,0.11,4.87,213,-0.67,18,1,4.9,0,1
R05501,0,4,0.0,1,2,4,4,460.78,28.8,16,79.366,4,4,5,4.33,36.31,20.23,1.3,0.31,0.38,0.12,0.31,0,4.094,4.0,4.0,6.5,3.25,0.0,3.1,420,0.0,15,0,4.8,1,0
R05502,0,26,0.0,0,1,1,2,355.67,23.71,15,22.204,2,2,3,2.33,33.93,16.13,1.27,0.33,0.13,0.4,0.2,0,4.293,7.0,7.0,35.43,2.0,0.0,4.27,130,1.0,15,0,3.9,1,0
R05504,0,1,0.0,1,1,3,6,387.52,19.38,20,8.950000000000001,5,2,3,3.33,31.3,14.83,1.2,0.45,0.5,0.3,0.3,0,4.11,4.0,4.0,104.75,2.0,0.0,5.35,718,-0.33,20,0,5.0,1,1
R05505,1,6,0.0,1,2,3,5,211.86,13.24,16,20.009999999999998,4,4,1,3.0,33.88,11.93,1.06,0.44,0.31,0.31,0.19,0,3.881,4.0,4.0,82.75,2.5,0.0,5.34,304,0.5,16,0,4.2,1,2
R05506,0,21,0.0,0,3,3,3,367.28,14.69,25,31.43,2,5,3,3.33,29.24,12.95,1.07,0.2,0.16,0.4,0.04,0,4.156,3.0,3.0,15.33,3.33,0.0,3.95,427,3.0,23,0,4.6,1,2
R05507,0,4,0.0,1,2,7,8,369.98,16.09,23,30.57,4,4,3,3.67,32.87,14.11,1.06,0.7,0.43,0.3,0.09,0,4.13,2.0,2.0,57.0,3.0,0.5,5.15,317,-0.5,22,0,4.6,2,2
R05509,0,5,0.0,1,2,3,5,326.95,19.23,17,39.480000000000004,4,4,2,3.33,31.41,14.53,1.16,0.82,0.35,0.12,0.18,0,4.018,6.0,6.0,33.83,2.33,0.67,4.38,242,0.5,17,0,4.6,2,2
